id,probe0,probe1,probe2,probe3,recordedat
388,89.60,91.40,291.20,253.40,2019-01-13 17:03:09.888234-05
389,89.60,91.40,289.40,253.40,2019-01-13 17:03:11.058214-05
390,89.60,91.40,289.40,253.40,2019-01-13 17:03:11.838438-05
391,89.60,91.40,289.40,251.60,2019-01-13 17:03:13.008451-05
392,89.60,91.40,289.40,251.60,2019-01-13 17:03:13.788221-05
393,89.60,91.40,289.40,251.60,2019-01-13 17:03:14.958774-05
394,89.60,91.40,289.40,251.60,2019-01-13 17:03:16.128497-05
395,89.60,91.40,289.40,253.40,2019-01-13 17:03:16.908128-05
396,89.60,91.40,289.40,253.40,2019-01-13 17:03:18.078558-05
397,89.60,91.40,289.40,253.40,2019-01-13 17:03:18.858548-05
398,89.60,91.40,289.40,253.40,2019-01-13 17:03:20.028396-05
399,89.60,91.40,289.40,253.40,2019-01-13 17:03:20.808896-05
400,89.60,91.40,289.40,253.40,2019-01-13 17:03:21.978666-05
401,89.60,91.40,289.40,253.40,2019-01-13 17:03:23.538148-05
402,89.60,91.40,289.40,253.40,2019-01-13 17:03:23.92838-05
403,89.60,91.40,289.40,253.40,2019-01-13 17:03:25.098572-05
404,89.60,91.40,287.60,253.40,2019-01-13 17:03:25.87817-05
405,89.60,91.40,289.40,253.40,2019-01-13 17:03:27.048609-05
406,89.60,91.40,289.40,253.40,2019-01-13 17:03:27.828522-05
407,89.60,91.40,291.20,253.40,2019-01-13 17:03:28.99843-05
408,89.60,91.40,291.20,253.40,2019-01-13 17:03:30.168555-05
409,89.60,91.40,291.20,253.40,2019-01-13 17:03:30.948381-05
410,89.60,91.40,291.20,253.40,2019-01-13 17:03:32.11858-05
411,89.60,91.40,291.20,253.40,2019-01-13 17:03:32.89832-05
412,89.60,91.40,291.20,253.40,2019-01-13 17:03:34.068337-05
413,89.60,91.40,293.00,253.40,2019-01-13 17:03:34.848713-05
414,89.60,91.40,293.00,253.40,2019-01-13 17:03:36.018511-05
415,89.60,91.40,293.00,253.40,2019-01-13 17:03:37.188559-05
416,89.60,91.40,293.00,253.40,2019-01-13 17:03:37.968472-05
417,89.60,91.40,293.00,253.40,2019-01-13 17:03:39.138427-05
418,89.60,91.40,291.20,253.40,2019-01-13 17:03:39.918435-05
419,89.60,91.40,291.20,253.40,2019-01-13 17:03:41.088645-05
420,89.60,91.40,289.40,253.40,2019-01-13 17:03:41.868545-05
421,89.60,91.40,289.40,253.40,2019-01-13 17:03:43.038678-05
422,89.60,91.40,289.40,253.40,2019-01-13 17:03:43.818502-05
423,89.60,91.40,287.60,253.40,2019-01-13 17:03:44.988379-05
424,89.60,91.40,287.60,253.40,2019-01-13 17:03:46.158495-05
425,89.60,93.20,289.40,253.40,2019-01-13 17:03:46.938634-05
426,89.60,93.20,289.40,253.40,2019-01-13 17:03:48.108435-05
427,89.60,93.20,291.20,253.40,2019-01-13 17:03:48.88882-05
428,89.60,93.20,291.20,253.40,2019-01-13 17:03:50.44853-05
429,89.60,93.20,293.00,253.40,2019-01-13 17:03:50.83869-05
430,89.60,93.20,293.00,253.40,2019-01-13 17:03:52.008438-05
431,89.60,93.20,293.00,253.40,2019-01-13 17:03:53.17854-05
432,89.60,93.20,294.80,253.40,2019-01-13 17:03:53.958715-05
433,89.60,93.20,294.80,253.40,2019-01-13 17:03:55.51859-05
434,89.60,93.20,294.80,253.40,2019-01-13 17:03:55.908385-05
435,89.60,93.20,294.80,253.40,2019-01-13 17:03:57.078876-05
436,89.60,93.20,294.80,253.40,2019-01-13 17:03:57.858962-05
437,89.60,93.20,294.80,253.40,2019-01-13 17:03:59.028671-05
438,89.60,93.20,293.00,253.40,2019-01-13 17:04:00.198658-05
439,89.60,93.20,293.00,253.40,2019-01-13 17:04:01.370749-05
440,89.60,93.20,294.80,255.20,2019-01-13 17:04:02.148541-05
441,89.60,93.20,294.80,255.20,2019-01-13 17:04:02.928546-05
442,89.60,93.20,294.80,255.20,2019-01-13 17:04:04.098442-05
443,89.60,93.20,294.80,255.20,2019-01-13 17:04:05.659036-05
444,89.60,93.20,294.80,255.20,2019-01-13 17:04:06.048672-05
445,89.60,93.20,294.80,255.20,2019-01-13 17:04:06.828397-05
446,89.60,93.20,294.80,255.20,2019-01-13 17:04:07.998547-05
447,89.60,93.20,294.80,255.20,2019-01-13 17:04:09.168999-05
448,89.60,93.20,294.80,255.20,2019-01-13 17:04:09.948744-05
449,89.60,93.20,296.60,255.20,2019-01-13 17:04:11.118796-05
450,89.60,93.20,298.40,255.20,2019-01-13 17:04:11.898648-05
451,89.60,93.20,298.40,255.20,2019-01-13 17:04:13.068805-05
452,89.60,93.20,298.40,255.20,2019-01-13 17:04:13.84878-05
453,89.60,93.20,298.40,255.20,2019-01-13 17:04:15.018674-05
454,89.60,93.20,296.60,255.20,2019-01-13 17:04:16.188805-05
455,89.60,93.20,296.60,255.20,2019-01-13 17:04:16.968613-05
456,89.60,93.20,294.80,255.20,2019-01-13 17:04:18.138997-05
457,89.60,93.20,294.80,255.20,2019-01-13 17:04:18.918681-05
458,89.60,93.20,294.80,255.20,2019-01-13 17:04:20.088669-05
459,89.60,93.20,294.80,255.20,2019-01-13 17:04:20.86897-05
460,89.60,93.20,294.80,255.20,2019-01-13 17:04:22.038981-05
461,89.60,93.20,294.80,255.20,2019-01-13 17:04:22.818864-05
462,91.40,93.20,294.80,255.20,2019-01-13 17:04:23.989-05
463,91.40,93.20,293.00,255.20,2019-01-13 17:04:25.15907-05
464,91.40,93.20,293.00,255.20,2019-01-13 17:04:25.938994-05
465,91.40,93.20,293.00,255.20,2019-01-13 17:04:27.108732-05
466,91.40,93.20,293.00,255.20,2019-01-13 17:04:27.888977-05
467,91.40,93.20,291.20,253.40,2019-01-13 17:04:29.058917-05
468,91.40,93.20,291.20,253.40,2019-01-13 17:04:29.838719-05
469,91.40,93.20,291.20,253.40,2019-01-13 17:04:31.008936-05
470,91.40,93.20,291.20,253.40,2019-01-13 17:04:32.179124-05
471,91.40,93.20,291.20,253.40,2019-01-13 17:04:32.958949-05
472,91.40,93.20,291.20,253.40,2019-01-13 17:04:34.128975-05
473,91.40,93.20,291.20,253.40,2019-01-13 17:04:34.908668-05
474,91.40,93.20,293.00,253.40,2019-01-13 17:04:36.079064-05
475,91.40,93.20,293.00,253.40,2019-01-13 17:04:36.858951-05
476,91.40,93.20,293.00,253.40,2019-01-13 17:04:38.028827-05
477,91.40,93.20,293.00,253.40,2019-01-13 17:04:39.199279-05
478,91.40,93.20,293.00,253.40,2019-01-13 17:04:39.979341-05
479,91.40,93.20,293.00,253.40,2019-01-13 17:04:41.148729-05
480,91.40,93.20,293.00,253.40,2019-01-13 17:04:41.929-05
481,91.40,93.20,293.00,253.40,2019-01-13 17:04:43.098786-05
482,91.40,93.20,293.00,253.40,2019-01-13 17:04:43.879233-05
483,91.40,93.20,293.00,253.40,2019-01-13 17:04:45.048988-05
484,91.40,93.20,293.00,253.40,2019-01-13 17:04:45.82896-05
485,91.40,93.20,294.80,255.20,2019-01-13 17:04:46.999059-05
486,91.40,93.20,294.80,255.20,2019-01-13 17:04:48.168953-05
487,91.40,93.20,294.80,255.20,2019-01-13 17:04:48.948927-05
488,91.40,93.20,293.00,255.20,2019-01-13 17:04:50.118904-05
489,91.40,93.20,293.00,255.20,2019-01-13 17:04:50.898885-05
490,91.40,93.20,293.00,255.20,2019-01-13 17:04:52.459072-05
491,91.40,93.20,293.00,255.20,2019-01-13 17:04:52.848835-05
492,91.40,93.20,291.20,255.20,2019-01-13 17:04:54.018922-05
493,91.40,93.20,291.20,255.20,2019-01-13 17:04:55.188857-05
494,91.40,93.20,291.20,255.20,2019-01-13 17:04:55.969022-05
495,91.40,93.20,291.20,255.20,2019-01-13 17:04:57.139178-05
496,91.40,93.20,291.20,255.20,2019-01-13 17:04:58.308791-05
497,91.40,93.20,293.00,255.20,2019-01-13 17:04:59.088799-05
498,91.40,93.20,293.00,255.20,2019-01-13 17:04:59.869116-05
499,91.40,93.20,291.20,255.20,2019-01-13 17:05:01.039664-05
500,91.40,93.20,291.20,255.20,2019-01-13 17:05:02.20894-05
501,91.40,93.20,291.20,255.20,2019-01-13 17:05:02.989192-05
502,91.40,93.20,291.20,255.20,2019-01-13 17:05:04.159137-05
503,91.40,93.20,289.40,255.20,2019-01-13 17:05:04.938968-05
504,91.40,93.20,289.40,255.20,2019-01-13 17:05:06.109051-05
505,91.40,93.20,289.40,255.20,2019-01-13 17:05:06.889385-05
506,91.40,93.20,289.40,255.20,2019-01-13 17:05:08.059243-05
507,91.40,93.20,289.40,255.20,2019-01-13 17:05:08.83916-05
508,91.40,95.00,289.40,255.20,2019-01-13 17:05:10.009347-05
509,91.40,95.00,289.40,255.20,2019-01-13 17:05:11.179331-05
510,91.40,95.00,289.40,255.20,2019-01-13 17:05:11.958887-05
511,91.40,95.00,289.40,255.20,2019-01-13 17:05:13.129273-05
512,91.40,95.00,291.20,255.20,2019-01-13 17:05:13.909264-05
513,91.40,95.00,291.20,255.20,2019-01-13 17:05:15.07929-05
514,91.40,95.00,291.20,255.20,2019-01-13 17:05:15.859227-05
515,91.40,95.00,293.00,255.20,2019-01-13 17:05:17.029097-05
516,91.40,95.00,293.00,255.20,2019-01-13 17:05:18.199309-05
517,91.40,95.00,293.00,255.20,2019-01-13 17:05:18.97915-05
518,91.40,95.00,293.00,255.20,2019-01-13 17:05:20.149188-05
519,91.40,95.00,293.00,255.20,2019-01-13 17:05:20.928895-05
520,91.40,95.00,293.00,255.20,2019-01-13 17:05:22.099145-05
521,91.40,95.00,293.00,255.20,2019-01-13 17:05:23.269728-05
522,91.40,95.00,293.00,255.20,2019-01-13 17:05:24.049354-05
523,91.40,95.00,293.00,255.20,2019-01-13 17:05:24.829017-05
524,91.40,95.00,294.80,255.20,2019-01-13 17:05:25.999156-05
525,91.40,95.00,294.80,255.20,2019-01-13 17:05:27.169126-05
526,91.40,95.00,294.80,255.20,2019-01-13 17:05:27.949484-05
527,91.40,95.00,294.80,255.20,2019-01-13 17:05:29.119285-05
528,91.40,95.00,294.80,255.20,2019-01-13 17:05:29.899341-05
529,91.40,95.00,294.80,255.20,2019-01-13 17:05:31.069032-05
530,91.40,95.00,294.80,257.00,2019-01-13 17:05:32.239451-05
531,91.40,95.00,294.80,257.00,2019-01-13 17:05:33.019217-05
532,91.40,95.00,294.80,257.00,2019-01-13 17:05:34.189441-05
533,91.40,95.00,294.80,257.00,2019-01-13 17:05:34.969297-05
534,91.40,95.00,294.80,257.00,2019-01-13 17:05:36.139168-05
535,91.40,95.00,293.00,257.00,2019-01-13 17:05:36.919598-05
536,91.40,95.00,293.00,257.00,2019-01-13 17:05:38.089451-05
537,91.40,95.00,291.20,255.20,2019-01-13 17:05:38.869179-05
538,91.40,95.00,291.20,255.20,2019-01-13 17:05:40.039025-05
539,91.40,95.00,291.20,255.20,2019-01-13 17:05:41.209334-05
540,91.40,95.00,291.20,255.20,2019-01-13 17:05:41.989217-05
541,91.40,95.00,291.20,255.20,2019-01-13 17:05:43.159423-05
542,91.40,95.00,289.40,255.20,2019-01-13 17:05:43.939051-05
543,91.40,95.00,289.40,255.20,2019-01-13 17:05:45.109446-05
544,91.40,95.00,289.40,255.20,2019-01-13 17:05:45.88934-05
545,91.40,95.00,289.40,255.20,2019-01-13 17:05:47.059349-05
546,91.40,95.00,287.60,255.20,2019-01-13 17:05:47.839235-05
547,91.40,95.00,287.60,255.20,2019-01-13 17:05:49.00927-05
548,91.40,95.00,287.60,255.20,2019-01-13 17:05:50.179485-05
549,91.40,95.00,289.40,255.20,2019-01-13 17:05:50.959449-05
550,91.40,95.00,289.40,255.20,2019-01-13 17:05:52.129321-05
551,91.40,95.00,289.40,255.20,2019-01-13 17:05:53.299296-05
552,91.40,95.00,289.40,255.20,2019-01-13 17:05:54.079365-05
553,91.40,95.00,291.20,255.20,2019-01-13 17:05:54.859143-05
554,93.20,95.00,291.20,255.20,2019-01-13 17:05:56.029283-05
555,93.20,95.00,291.20,255.20,2019-01-13 17:05:57.200228-05
556,93.20,95.00,291.20,255.20,2019-01-13 17:05:58.36949-05
557,93.20,95.00,291.20,255.20,2019-01-13 17:05:59.149357-05
558,93.20,95.00,291.20,255.20,2019-01-13 17:05:59.929543-05
559,93.20,95.00,291.20,255.20,2019-01-13 17:06:01.100334-05
560,93.20,95.00,291.20,255.20,2019-01-13 17:06:01.879397-05
561,93.20,95.00,291.20,255.20,2019-01-13 17:06:03.049421-05
562,93.20,95.00,289.40,255.20,2019-01-13 17:06:03.829418-05
563,93.20,95.00,289.40,255.20,2019-01-13 17:06:04.999278-05
564,93.20,95.00,289.40,255.20,2019-01-13 17:06:06.559605-05
565,93.20,95.00,289.40,255.20,2019-01-13 17:06:06.949368-05
566,93.20,95.00,289.40,255.20,2019-01-13 17:06:08.11959-05
567,93.20,95.00,287.60,255.20,2019-01-13 17:06:08.899538-05
568,93.20,95.00,287.60,255.20,2019-01-13 17:06:10.069323-05
569,93.20,95.00,285.80,255.20,2019-01-13 17:06:11.239387-05
570,93.20,95.00,285.80,255.20,2019-01-13 17:06:12.019574-05
571,93.20,95.00,285.80,255.20,2019-01-13 17:06:13.190239-05
572,93.20,95.00,285.80,255.20,2019-01-13 17:06:13.969398-05
573,93.20,95.00,285.80,255.20,2019-01-13 17:06:15.139268-05
574,93.20,95.00,285.80,255.20,2019-01-13 17:06:15.919283-05
575,93.20,95.00,285.80,255.20,2019-01-13 17:06:17.089734-05
576,93.20,95.00,284.00,255.20,2019-01-13 17:06:17.869677-05
577,93.20,95.00,284.00,255.20,2019-01-13 17:06:19.03939-05
578,93.20,95.00,284.00,255.20,2019-01-13 17:06:20.209866-05
579,93.20,95.00,284.00,255.20,2019-01-13 17:06:20.989349-05
580,93.20,95.00,285.80,255.20,2019-01-13 17:06:22.159785-05
581,93.20,95.00,285.80,255.20,2019-01-13 17:06:22.939508-05
582,93.20,95.00,285.80,255.20,2019-01-13 17:06:24.109586-05
583,93.20,95.00,285.80,255.20,2019-01-13 17:06:24.889531-05
584,93.20,95.00,287.60,255.20,2019-01-13 17:06:26.059604-05
585,93.20,95.00,287.60,255.20,2019-01-13 17:06:26.839651-05
586,93.20,95.00,287.60,255.20,2019-01-13 17:06:28.009336-05
587,93.20,95.00,287.60,255.20,2019-01-13 17:06:29.17967-05
588,93.20,95.00,287.60,255.20,2019-01-13 17:06:29.95974-05
589,93.20,95.00,287.60,255.20,2019-01-13 17:06:31.129656-05
590,93.20,95.00,287.60,255.20,2019-01-13 17:06:31.909533-05
591,93.20,95.00,287.60,255.20,2019-01-13 17:06:33.469608-05
592,93.20,96.80,287.60,255.20,2019-01-13 17:06:33.85951-05
593,93.20,96.80,287.60,255.20,2019-01-13 17:06:35.029846-05
594,93.20,96.80,287.60,255.20,2019-01-13 17:06:36.199658-05
595,93.20,96.80,287.60,255.20,2019-01-13 17:06:36.979646-05
596,93.20,96.80,287.60,255.20,2019-01-13 17:06:38.149512-05
597,93.20,96.80,287.60,255.20,2019-01-13 17:06:38.929958-05
598,93.20,96.80,289.40,255.20,2019-01-13 17:06:40.100204-05
599,93.20,96.80,289.40,255.20,2019-01-13 17:06:40.879734-05
600,93.20,96.80,287.60,253.40,2019-01-13 17:06:42.049792-05
601,93.20,96.80,287.60,253.40,2019-01-13 17:06:43.219779-05
602,93.20,96.80,287.60,253.40,2019-01-13 17:06:43.999917-05
603,93.20,96.80,285.80,253.40,2019-01-13 17:06:45.170441-05
604,93.20,96.80,285.80,253.40,2019-01-13 17:06:45.949751-05
605,93.20,96.80,287.60,253.40,2019-01-13 17:06:47.120108-05
606,93.20,96.80,287.60,253.40,2019-01-13 17:06:47.899932-05
607,93.20,96.80,291.20,253.40,2019-01-13 17:06:49.069822-05
608,93.20,96.80,291.20,253.40,2019-01-13 17:06:49.849981-05
609,93.20,96.80,291.20,253.40,2019-01-13 17:06:51.019589-05
610,93.20,96.80,291.20,253.40,2019-01-13 17:06:52.189629-05
611,93.20,96.80,293.00,253.40,2019-01-13 17:06:52.969644-05
612,93.20,96.80,293.00,253.40,2019-01-13 17:06:54.139607-05
613,93.20,96.80,293.00,253.40,2019-01-13 17:06:54.919865-05
614,93.20,96.80,291.20,253.40,2019-01-13 17:06:56.089761-05
615,93.20,96.80,291.20,253.40,2019-01-13 17:06:56.869582-05
616,93.20,96.80,291.20,253.40,2019-01-13 17:06:58.0398-05
617,93.20,96.80,291.20,253.40,2019-01-13 17:06:59.209921-05
618,93.20,96.80,291.20,253.40,2019-01-13 17:06:59.989775-05
619,93.20,96.80,291.20,253.40,2019-01-13 17:07:01.161605-05
620,93.20,96.80,291.20,253.40,2019-01-13 17:07:01.940241-05
621,93.20,96.80,289.40,253.40,2019-01-13 17:07:03.10985-05
622,93.20,96.80,289.40,253.40,2019-01-13 17:07:03.889927-05
623,93.20,96.80,289.40,253.40,2019-01-13 17:07:05.059987-05
624,93.20,96.80,289.40,253.40,2019-01-13 17:07:05.839633-05
625,93.20,96.80,291.20,253.40,2019-01-13 17:07:07.009917-05
626,93.20,96.80,291.20,253.40,2019-01-13 17:07:08.179783-05
627,93.20,96.80,291.20,253.40,2019-01-13 17:07:08.959695-05
628,93.20,96.80,291.20,253.40,2019-01-13 17:07:10.129862-05
629,93.20,96.80,291.20,253.40,2019-01-13 17:07:10.909903-05
630,93.20,96.80,291.20,253.40,2019-01-13 17:07:12.079966-05
631,93.20,96.80,291.20,253.40,2019-01-13 17:07:12.86003-05
632,93.20,96.80,291.20,253.40,2019-01-13 17:07:14.029806-05
633,93.20,96.80,291.20,253.40,2019-01-13 17:07:15.200572-05
634,93.20,96.80,293.00,253.40,2019-01-13 17:07:15.979893-05
635,93.20,96.80,293.00,253.40,2019-01-13 17:07:17.150172-05
636,93.20,96.80,294.80,253.40,2019-01-13 17:07:17.929992-05
637,93.20,96.80,294.80,253.40,2019-01-13 17:07:19.100108-05
638,93.20,96.80,294.80,253.40,2019-01-13 17:07:19.88007-05
639,93.20,96.80,291.20,253.40,2019-01-13 17:07:21.050198-05
640,93.20,96.80,291.20,253.40,2019-01-13 17:07:22.220174-05
641,93.20,96.80,291.20,253.40,2019-01-13 17:07:22.999957-05
642,93.20,96.80,291.20,253.40,2019-01-13 17:07:24.169999-05
643,93.20,96.80,291.20,253.40,2019-01-13 17:07:24.9502-05
644,93.20,96.80,291.20,253.40,2019-01-13 17:07:26.120082-05
645,93.20,96.80,289.40,253.40,2019-01-13 17:07:26.900269-05
646,93.20,96.80,289.40,253.40,2019-01-13 17:07:28.459962-05
1186,104.00,107.60,284.00,253.40,2019-01-13 17:16:28.223901-05
647,93.20,96.80,287.60,253.40,2019-01-13 17:07:28.850352-05
648,93.20,96.80,287.60,253.40,2019-01-13 17:07:30.020098-05
649,93.20,96.80,287.60,253.40,2019-01-13 17:07:31.18993-05
650,93.20,96.80,287.60,253.40,2019-01-13 17:07:31.970006-05
651,95.00,96.80,287.60,253.40,2019-01-13 17:07:33.140229-05
652,95.00,96.80,287.60,253.40,2019-01-13 17:07:33.920117-05
653,95.00,96.80,287.60,253.40,2019-01-13 17:07:35.090005-05
654,95.00,96.80,287.60,253.40,2019-01-13 17:07:35.87002-05
655,95.00,96.80,287.60,253.40,2019-01-13 17:07:37.040194-05
656,95.00,96.80,287.60,253.40,2019-01-13 17:07:38.210714-05
657,95.00,96.80,287.60,253.40,2019-01-13 17:07:38.989914-05
658,95.00,96.80,287.60,253.40,2019-01-13 17:07:40.160195-05
659,95.00,96.80,285.80,253.40,2019-01-13 17:07:40.940029-05
660,95.00,96.80,285.80,253.40,2019-01-13 17:07:42.110129-05
661,95.00,96.80,285.80,253.40,2019-01-13 17:07:42.890045-05
662,95.00,96.80,285.80,253.40,2019-01-13 17:07:44.060324-05
663,95.00,96.80,285.80,253.40,2019-01-13 17:07:45.230468-05
664,95.00,96.80,285.80,253.40,2019-01-13 17:07:46.009953-05
665,95.00,96.80,285.80,253.40,2019-01-13 17:07:47.180171-05
666,95.00,96.80,284.00,253.40,2019-01-13 17:07:47.960183-05
667,95.00,96.80,284.00,253.40,2019-01-13 17:07:49.130142-05
668,95.00,96.80,284.00,253.40,2019-01-13 17:07:49.910194-05
669,95.00,96.80,284.00,253.40,2019-01-13 17:07:51.080039-05
670,95.00,96.80,284.00,253.40,2019-01-13 17:07:51.860017-05
671,95.00,96.80,284.00,253.40,2019-01-13 17:07:53.030009-05
672,95.00,96.80,284.00,253.40,2019-01-13 17:07:54.200283-05
673,95.00,96.80,284.00,253.40,2019-01-13 17:07:54.980648-05
674,95.00,96.80,282.20,253.40,2019-01-13 17:07:56.150816-05
675,95.00,96.80,282.20,253.40,2019-01-13 17:07:56.93028-05
676,95.00,96.80,282.20,253.40,2019-01-13 17:07:58.10055-05
677,95.00,96.80,282.20,253.40,2019-01-13 17:07:58.880301-05
678,95.00,96.80,282.20,253.40,2019-01-13 17:08:00.050354-05
679,95.00,98.60,282.20,253.40,2019-01-13 17:08:01.224358-05
680,95.00,98.60,282.20,253.40,2019-01-13 17:08:02.000543-05
681,95.00,98.60,280.40,253.40,2019-01-13 17:08:03.17034-05
682,95.00,98.60,280.40,253.40,2019-01-13 17:08:03.950234-05
683,95.00,98.60,284.00,253.40,2019-01-13 17:08:05.510304-05
684,95.00,98.60,284.00,253.40,2019-01-13 17:08:05.900339-05
685,95.00,98.60,284.00,253.40,2019-01-13 17:08:07.850557-05
686,95.00,98.60,284.00,253.40,2019-01-13 17:08:07.855903-05
687,95.00,98.60,284.00,253.40,2019-01-13 17:08:09.020389-05
688,95.00,98.60,284.00,253.40,2019-01-13 17:08:10.190262-05
689,95.00,98.60,284.00,253.40,2019-01-13 17:08:10.970347-05
690,95.00,98.60,285.80,253.40,2019-01-13 17:08:12.140173-05
691,95.00,98.60,285.80,253.40,2019-01-13 17:08:12.92057-05
692,95.00,98.60,287.60,253.40,2019-01-13 17:08:14.090274-05
693,95.00,98.60,287.60,253.40,2019-01-13 17:08:14.870861-05
694,95.00,98.60,287.60,253.40,2019-01-13 17:08:16.040269-05
695,95.00,98.60,285.80,253.40,2019-01-13 17:08:17.210443-05
696,95.00,98.60,285.80,253.40,2019-01-13 17:08:17.99029-05
697,95.00,98.60,285.80,253.40,2019-01-13 17:08:19.16028-05
698,95.00,98.60,285.80,253.40,2019-01-13 17:08:19.940278-05
699,95.00,98.60,285.80,253.40,2019-01-13 17:08:21.110531-05
700,95.00,98.60,285.80,253.40,2019-01-13 17:08:21.890445-05
701,95.00,98.60,285.80,253.40,2019-01-13 17:08:23.06087-05
702,95.00,98.60,284.00,253.40,2019-01-13 17:08:24.230516-05
703,95.00,98.60,284.00,253.40,2019-01-13 17:08:25.010454-05
704,95.00,98.60,284.00,253.40,2019-01-13 17:08:26.180425-05
705,95.00,98.60,284.00,253.40,2019-01-13 17:08:26.960712-05
706,95.00,98.60,284.00,253.40,2019-01-13 17:08:28.130287-05
707,95.00,98.60,284.00,253.40,2019-01-13 17:08:28.910424-05
708,95.00,98.60,284.00,253.40,2019-01-13 17:08:30.080251-05
709,95.00,98.60,284.00,253.40,2019-01-13 17:08:30.860364-05
710,95.00,98.60,285.80,253.40,2019-01-13 17:08:32.030804-05
711,95.00,98.60,287.60,253.40,2019-01-13 17:08:33.200918-05
712,95.00,98.60,287.60,253.40,2019-01-13 17:08:33.980439-05
713,95.00,98.60,287.60,253.40,2019-01-13 17:08:35.150532-05
714,95.00,98.60,287.60,253.40,2019-01-13 17:08:35.93037-05
715,95.00,98.60,287.60,253.40,2019-01-13 17:08:37.10081-05
716,95.00,98.60,287.60,253.40,2019-01-13 17:08:37.880505-05
717,95.00,98.60,289.40,253.40,2019-01-13 17:08:39.050965-05
718,95.00,98.60,289.40,253.40,2019-01-13 17:08:40.220578-05
719,95.00,98.60,289.40,253.40,2019-01-13 17:08:41.000581-05
720,95.00,98.60,289.40,253.40,2019-01-13 17:08:42.170766-05
721,95.00,98.60,289.40,253.40,2019-01-13 17:08:42.950912-05
722,95.00,98.60,291.20,253.40,2019-01-13 17:08:44.120389-05
723,95.00,98.60,291.20,253.40,2019-01-13 17:08:44.900686-05
724,95.00,98.60,291.20,253.40,2019-01-13 17:08:46.070735-05
725,95.00,98.60,291.20,253.40,2019-01-13 17:08:46.850627-05
726,95.00,98.60,289.40,253.40,2019-01-13 17:08:48.020681-05
727,95.00,98.60,289.40,253.40,2019-01-13 17:08:49.580647-05
728,95.00,98.60,289.40,253.40,2019-01-13 17:08:49.970536-05
729,95.00,98.60,287.60,253.40,2019-01-13 17:08:51.140749-05
730,95.00,98.60,287.60,253.40,2019-01-13 17:08:51.920966-05
731,95.00,98.60,289.40,253.40,2019-01-13 17:08:53.090868-05
732,95.00,98.60,289.40,253.40,2019-01-13 17:08:53.871856-05
733,95.00,98.60,289.40,253.40,2019-01-13 17:08:55.040538-05
734,95.00,98.60,289.40,253.40,2019-01-13 17:08:56.210736-05
735,95.00,98.60,289.40,253.40,2019-01-13 17:08:56.990621-05
736,95.00,98.60,289.40,253.40,2019-01-13 17:08:58.160761-05
737,95.00,98.60,287.60,253.40,2019-01-13 17:08:58.940787-05
738,95.00,98.60,287.60,253.40,2019-01-13 17:09:00.110536-05
739,95.00,98.60,287.60,253.40,2019-01-13 17:09:00.895452-05
740,95.00,98.60,285.80,253.40,2019-01-13 17:09:02.063948-05
741,95.00,98.60,285.80,253.40,2019-01-13 17:09:03.230678-05
742,95.00,98.60,285.80,253.40,2019-01-13 17:09:04.010701-05
743,95.00,98.60,285.80,253.40,2019-01-13 17:09:05.180766-05
744,95.00,98.60,287.60,253.40,2019-01-13 17:09:05.960657-05
745,95.00,98.60,287.60,253.40,2019-01-13 17:09:07.130736-05
746,95.00,98.60,287.60,253.40,2019-01-13 17:09:07.910698-05
747,95.00,98.60,287.60,253.40,2019-01-13 17:09:09.08117-05
748,96.80,98.60,287.60,253.40,2019-01-13 17:09:09.860955-05
749,96.80,98.60,287.60,253.40,2019-01-13 17:09:11.030549-05
750,96.80,98.60,287.60,253.40,2019-01-13 17:09:12.201376-05
751,96.80,98.60,285.80,253.40,2019-01-13 17:09:12.980883-05
752,96.80,98.60,285.80,253.40,2019-01-13 17:09:14.150781-05
